_comma| | 
sociocide|sociocide|sociocide				
sociostabilizationrestored|Sociostabilization restored.|Sociostabilization restored.				
stabilizationjurisdiction|stabilization jurisdiction|stabilization jurisdiction				
stationblock|station block|station block				
statuson243suspect|All units report status on 243 suspect.|All units report status on two four three suspect.				
sterilize|sterilize|sterilize				
stick|stick|stick				
stormsystem|storm system|storm system				
subject|subject|subject				
suspectisnow187|Suspect is now 1-8-7.|Suspect is now one eight seven.				
suspectmalignantverdictcodeis|Suspect is judged malignant. Verdict code is|Suspect is judged malignant. Verdict code is				
suspend|suspend|suspend				
suspendnegotiations|suspend negotiations|suspend negotiations				
switchcomtotac3|All units switch com to tac 3|All units switch com to tac three				
switchtotac5reporttocp|All units switch com to tac 5 and report in to command point.|All units switch com to tac five and report in to command point.				
tap|tap|tap				
teamsreportstatus|Local Civil Protection Teams report status.|Local Civil Protection Teams report status.				
terminalprosecution|terminal prosecution|terminal prosecution				
terminalrestrictionzone|terminal restriction zone|terminal restriction zone				
threattoproperty51b|51-B threat to property|fifty one B threat to property				
three|3|three				
transitblock|transit block|transit block				
two|2|two				
union|union|union				
unitdeserviced|unit deserviced|unit deserviced				
unitdownat|unit down at|unit down at				
unlawfulentry603|603 unlawful entry|six hundred and three unlawful entry				
upi|upi|upi				
vice|vice|vice				
victor|victor|victor				
violationofcivictrust|violation of civic trust|violation of civic trust				
wasteriver|waste river|waste river				
weapon94|94 weapon|ninety four weapon				
workforceintake|workforce intake hub|workforce intake hub				
xray|x-ray|x-ray				
yellow|yellow|yellow				
youarechargedwithterminal|You are charged with terminal violations 148	243	 245|You are charged with terminal violations one hundred and forty eight	 two hundred and forty three	 two hundred and forty five
zero|zero|zero				
zone|zone|zone			
f_anticitizenreport_spkr|Attention, ground units - anti-citizen reported in this community. Code: lock, cauterize, stabilize.|Attention, ground units - anti-citizen reported in this community. Code: lock, cauterize, stabilize.
f_anticivil1_5_spkr|You are charged with anti-civil activity level 1. Protection Units: prosecution code: duty, sword, operate.|You are charged with anti-civil activity level one. Protection Units: prosecution code: duty, sword, operate.
f_anticivilevidence_3_spkr|Protection team alert: evidence of anti-civil activity in this community: code assemble, clamp, contain.|Protection team alert: evidence of anti-civil activity in this community: code assemble, clamp, contain.
f_capitalmalcompliance_spkr|Individual, you are charged with capital malcompliance. Anti-citizen status approved.|Individual, you are charged with capital malcompliance. Anti-citizen status approved.
f_ceaseevasionlevelfive_spkr|Individual, you are now charged with Socio-Endangerment, level 5. Cease evasion immediately, receive your verdict.|Individual, you are now charged with Socio-Endangerment, level 5. Cease evasion immediately, receive your verdict.
f_citizenshiprevoked_6_spkr|Individual, you are convicted of multi-anti-civil violations. Implicit citizenship revoked, status: malignant|Individual, you are convicted of multi-anti-civil violations. Implicit citizenship revoked, status: malignant
f_confirmcivilstatus_1_spkr|Attention please: unidentified person of interest - confirm your civil status with local protection team immediately.|Attention please: unidentified person of interest - confirm your civil status with local protection team immediately.
